type,mouse,strata,control_cells,injured_cells,injury_difference
8,Prph,2,261,234,0.17379732555064886
8,Plekha2,2,261,234,1.5329546598197115
8,Nppb,2,261,234,2.3998334853772865
8,Vim,2,261,234,3.9986020233617077
8,Enpp2,2,261,234,-1.4010392900122273
8,Igfbp2,2,261,234,1.1705605359950708
8,Rgs10,2,261,234,-1.5046562455717472
8,Mgll,2,261,234,-2.6110513826484074
8,Phgdh,2,261,234,5.010148975925528
8,Mei4,2,261,234,0.6286200465407112
8,Lmo1,2,261,234,0.8705390607752346
8,Myo1b,2,261,234,-1.1925545059344427
8,Pdzd2,2,261,234,-1.8298869591035027
8,Lamb1,2,261,234,-3.653236029465538
8,Rbpms2,2,261,234,-3.23095020441726
8,Nell2,2,261,234,-2.0011389153620303
8,Plch2,2,261,234,-3.371953662413615
8,Lrrc7,2,261,234,1.07713449781689
8,Calb2,2,261,234,-2.903731584098616
8,Hpcal1,2,261,234,-1.8775456876403416
8,Rxrg,2,261,234,-1.8128677065071594
8,Kcnj5,2,261,234,-3.6630463478881303
8,Alcam,2,261,234,-2.737615863754495
8,Nfe2l2,2,261,234,0.28604083321544094
8,Ptn,2,261,234,-1.4536189366343786
8,Bcl11b,2,261,234,-1.7849941347441374
8,Aldh2,2,261,234,-0.3833257937184902
8,Klc3,2,261,234,-0.5922530870170715
8,Crtac1,2,261,234,-4.395614519937532
8,Neurod1,2,261,234,0.0
8,Dpysl4,2,261,234,-1.2782305452650127
8,Gnai1,2,261,234,-1.4410558156922222
8,Chrnb2,2,261,234,-2.2478872093987476
8,Dlgap1,2,261,234,-0.07188250181540212
8,Dtx3l,2,261,234,-0.5259042899331576
8,Lpar1,2,261,234,-0.8007362270752334
8,Pdlim5,2,261,234,-0.2693478358066894
8,Etl4,2,261,234,-2.112882608126122
8,Fgf18,2,261,234,-1.725532754158339
8,Man1a2,2,261,234,0.20831678020769706
8,Igfbp5,2,261,234,-0.9044408183851287
8,Il1rapl2,2,261,234,1.1508361355301242
8,Irx1,2,261,234,-2.1735583883273586
8,Slc16a2,2,261,234,-0.27751637412623437
8,Ostf1,2,261,234,0.23696379991843441
8,Ksr1,2,261,234,-0.19009411506937535
8,Slc7a8,2,261,234,-1.1537483226824228
8,Kcnc4,2,261,234,-2.015549663866476
8,Tmem200a,2,261,234,-1.0180796270566324
8,Srpx2,2,261,234,1.76826215589065
8,Tgfbr3,2,261,234,0.33414448816397824
8,Slc44a5,2,261,234,1.1705605359950708
8,Sdk1,2,261,234,1.1581758078739146
8,Cav2,2,261,234,0.3893535790326772
8,Tmem144,2,261,234,1.3672617586720048
8,Rbms3,2,261,234,0.04973295291020419
8,Hfe,2,261,234,1.1270923235227726
8,Brinp1,2,261,234,0.1827191196756317
8,Vegfc,2,261,234,0.8579565300762649
8,Itga7,2,261,234,0.4114033283815105
8,Shroom3,2,261,234,-1.6921884097140345
8,Ddx60,2,261,234,0.6560878392550441
8,Kbtbd11,2,261,234,-2.1960376277968745
9,Opn4,2,224,102,0.09918851904126347
9,Rasgrp1,2,224,102,0.0
9,Prkcq,2,224,102,0.5643488330379479
9,Gldn,2,224,102,0.5643488330379479
9,Ndnf,2,224,102,0.10987372258598516
9,Ctxn3,2,224,102,-0.9492942669655353
9,Gdf6,2,224,102,0.5643488330379479
9,Eomes,2,224,102,-0.3447698815960793
9,Ifitm10,2,224,102,-0.43143662858719245
9,Igf1,2,224,102,-0.3035336418140011
9,Cd24a,2,224,102,2.5336041066057247
9,Man1a,2,224,102,1.9013586774285418
9,Vat1l,2,224,102,1.9334130578724704
9,Tbx20,2,224,102,0.0
9,Ptprt,2,224,102,0.0
9,Tmem255b,2,224,102,0.0
9,Dmrtb1,2,224,102,0.0
9,Parm1,2,224,102,-1.0083312636389599
9,Dgkg,2,224,102,0.8770643341900987
9,Prph,2,224,102,-2.0280730582946918
9,Plekha2,2,224,102,0.0
9,Nppb,2,224,102,0.0
9,Vim,2,224,102,3.3671628425253832
9,Enpp2,2,224,102,0.4331059335527559
9,Igfbp2,2,224,102,1.3081593930996127
9,Rgs10,2,224,102,-0.2434638683054886
9,Mgll,2,224,102,-1.4527232843521345
9,Phgdh,2,224,102,2.1412577276442715
9,Mei4,2,224,102,0.5950601570944933
9,Lmo1,2,224,102,1.7241666225270222
9,Myo1b,2,224,102,-0.6232380685859771
9,Pdzd2,2,224,102,-0.10977969547681554
9,Lamb1,2,224,102,-0.8808889682480019
9,Rbpms2,2,224,102,-1.9919213514230982
9,Nell2,2,224,102,-0.6198354024415513
9,Plch2,2,224,102,0.3212642936195649
9,Lrrc7,2,224,102,0.14482369017227548
9,Calb2,2,224,102,-2.5391831044934725
9,Hpcal1,2,224,102,-1.0588551410006897
9,Rxrg,2,224,102,-0.7130631020139586
9,Kcnj5,2,224,102,-0.9125204487878602
9,Alcam,2,224,102,-1.193404708891605
9,Nfe2l2,2,224,102,-0.7719707453421518
9,Ptn,2,224,102,-0.13667673559985172
9,Bcl11b,2,224,102,-0.9822170525348985
9,Aldh2,2,224,102,0.9534581377539726
9,Klc3,2,224,102,0.32905476566121683
9,Crtac1,2,224,102,-1.0371239161570458
9,Neurod1,2,224,102,0.0
9,Dpysl4,2,224,102,-0.19529099037646214
9,Gnai1,2,224,102,-1.007302704603383
9,Chrnb2,2,224,102,-1.189828446231075
9,Dlgap1,2,224,102,-0.24158082943651182
9,Dtx3l,2,224,102,0.8770643341900987
9,Lpar1,2,224,102,-0.7167479610784866
9,Pdlim5,2,224,102,-0.7827953074569342
9,Etl4,2,224,102,-1.8612636939718956
9,Fgf18,2,224,102,0.09918851904126347
9,Man1a2,2,224,102,0.4321804256787569
9,Igfbp5,2,224,102,0.9494203434788667
9,Il1rapl2,2,224,102,0.0
9,Irx1,2,224,102,0.0
9,Slc16a2,2,224,102,0.8770643341900987
9,Ostf1,2,224,102,1.399156172050995
9,Ksr1,2,224,102,-1.2063954718083048
9,Slc7a8,2,224,102,-0.3985240864330295
9,Kcnc4,2,224,102,-0.723824398814978
9,Tmem200a,2,224,102,-0.44395840063734276
9,Srpx2,2,224,102,0.0
9,Tgfbr3,2,224,102,-1.104383146794209
9,Slc44a5,2,224,102,0.8770643341900987
9,Sdk1,2,224,102,0.4195004546570202
9,Cav2,2,224,102,1.2764199063154233
9,Tmem144,2,224,102,0.5643488330379479
9,Rbms3,2,224,102,-0.03821881368849689
9,Hfe,2,224,102,-0.3498667114356221
9,Brinp1,2,224,102,-0.3151356297769774
9,Vegfc,2,224,102,0.0
9,Itga7,2,224,102,0.4119040201934142
9,Shroom3,2,224,102,0.0
9,Ddx60,2,224,102,0.5643488330379479
9,Kbtbd11,2,224,102,-0.5421501324322786
10,Opn4,2,262,1003,-1.099359110081239
10,Rasgrp1,2,262,1003,-2.805951805535108
10,Prkcq,2,262,1003,-0.6902747435443811
10,Gldn,2,262,1003,3.2585114655885214
10,Ndnf,2,262,1003,0.4771860121925488
10,Ctxn3,2,262,1003,-2.0363740015940435
10,Gdf6,2,262,1003,-2.957563051394028
10,Eomes,2,262,1003,0.34760548929325663
10,Ifitm10,2,262,1003,2.934389645838955
10,Igf1,2,262,1003,-1.671374018935344
10,Cd24a,2,262,1003,2.7409486961164102
10,Man1a,2,262,1003,1.6476680674292041
10,Vat1l,2,262,1003,-1.364225869538684
10,Tbx20,2,262,1003,-0.20163800889905098
10,Ptprt,2,262,1003,-2.3749269256975616
10,Tmem255b,2,262,1003,0.0
10,Dmrtb1,2,262,1003,-0.5787009537390619
10,Parm1,2,262,1003,-3.7670402808705865
10,Dgkg,2,262,1003,0.9334133484576478
10,Prph,2,262,1003,-1.5937108119927694
10,Plekha2,2,262,1003,0.4922744688544678
10,Nppb,2,262,1003,0.13540943652542728
10,Vim,2,262,1003,3.4947743629101677
10,Enpp2,2,262,1003,0.24651854348785668
10,Igfbp2,2,262,1003,0.8345313973425782
10,Rgs10,2,262,1003,-0.5522207816582534
10,Mgll,2,262,1003,-3.395494753277916
10,Phgdh,2,262,1003,5.7143497714920155
10,Mei4,2,262,1003,0.5312009300584672
10,Lmo1,2,262,1003,1.022624142306332
10,Myo1b,2,262,1003,-1.2545992629133398
10,Pdzd2,2,262,1003,-1.232463164712677
10,Lamb1,2,262,1003,-2.0938099815345015
10,Rbpms2,2,262,1003,-2.5693874305580056
10,Nell2,2,262,1003,-1.9415173364724971
10,Plch2,2,262,1003,-2.2227068269638846
10,Lrrc7,2,262,1003,0.6211295090469116
10,Calb2,2,262,1003,-3.657349639354892
10,Hpcal1,2,262,1003,-1.8042137349282212
10,Rxrg,2,262,1003,-2.7786280437039705
10,Kcnj5,2,262,1003,-3.373715606456519
10,Alcam,2,262,1003,-1.4232030016184942
10,Nfe2l2,2,262,1003,0.9875556542699266
10,Ptn,2,262,1003,-1.951302489156351
10,Bcl11b,2,262,1003,-0.712857262475532
10,Aldh2,2,262,1003,-0.1046403061538781
10,Klc3,2,262,1003,0.6610164141824193
10,Crtac1,2,262,1003,-1.4256732840885997
10,Neurod1,2,262,1003,0.0
10,Dpysl4,2,262,1003,-1.0414149296619206
10,Gnai1,2,262,1003,-1.6338634928172038
10,Chrnb2,2,262,1003,-2.144581303278457
10,Dlgap1,2,262,1003,-0.8011036447618518
10,Dtx3l,2,262,1003,0.8114265870536634
10,Lpar1,2,262,1003,0.5049382424378692
10,Pdlim5,2,262,1003,-0.1699857753864007
10,Etl4,2,262,1003,-1.4651826573640334
10,Fgf18,2,262,1003,-0.23243351436387988
10,Man1a2,2,262,1003,0.5022299773637471
10,Igfbp5,2,262,1003,-3.1963366959925
10,Il1rapl2,2,262,1003,0.10578747936268784
10,Irx1,2,262,1003,-0.20227046399217588
10,Slc16a2,2,262,1003,0.5448041630277737
10,Ostf1,2,262,1003,-0.6194392636131791
10,Ksr1,2,262,1003,-1.301792102262266
10,Slc7a8,2,262,1003,-1.4603896072323583
10,Kcnc4,2,262,1003,-2.306967500018137
10,Tmem200a,2,262,1003,-2.2339825347946682
10,Srpx2,2,262,1003,1.165783271784159
10,Tgfbr3,2,262,1003,-0.1436596632886487
10,Slc44a5,2,262,1003,0.31591016605511535
10,Sdk1,2,262,1003,-0.3650920144604144
10,Cav2,2,262,1003,-1.0704171129553
10,Tmem144,2,262,1003,1.556004079423462
10,Rbms3,2,262,1003,-0.42507252347391544
10,Hfe,2,262,1003,2.286803708655216
10,Brinp1,2,262,1003,-0.5486624725181004
10,Vegfc,2,262,1003,-0.3193023280005143
10,Itga7,2,262,1003,1.6349126274640844
10,Shroom3,2,262,1003,-0.6942682633600056
10,Ddx60,2,262,1003,1.3517276071811395
10,Kbtbd11,2,262,1003,-2.7245634579872626
11,Opn4,1,62,36,4.1241753725211
11,Rasgrp1,1,62,36,0.0
11,Prkcq,1,62,36,3.1786232560642556
11,Gldn,1,62,36,4.653248044488747
11,Ndnf,1,62,36,2.5557420210931463
11,Ctxn3,1,62,36,-0.7785435988954914
11,Gdf6,1,62,36,1.8815897674487623
11,Eomes,1,62,36,5.270055070308304
11,Ifitm10,1,62,36,3.850403805047194
11,Igf1,1,62,36,1.571616817775289
11,Cd24a,1,62,36,7.316541488271824
11,Man1a,1,62,36,0.03495615620966008
11,Vat1l,1,62,36,1.3765449856169738
11,Tbx20,1,62,36,2.6712067695710213
11,Ptprt,1,62,36,1.3765449856169738
11,Tmem255b,1,62,36,0.0
11,Dmrtb1,1,62,36,1.8848455071899028
11,Parm1,1,62,36,2.06835085550229
11,Dgkg,1,62,36,1.8815897674487623
11,Prph,1,62,36,-1.3992431485757013
11,Plekha2,1,62,36,1.8815897674487623
11,Nppb,1,62,36,0.41037982610886203
11,Vim,1,62,36,4.306966621502151
11,Enpp2,1,62,36,-0.0842460570640835
11,Igfbp2,1,62,36,-1.2946617839540475
11,Rgs10,1,62,36,-2.5992501435925623
11,Mgll,1,62,36,-2.70536959365207
11,Phgdh,1,62,36,3.759988244090195
11,Mei4,1,62,36,-0.354232855644089
11,Lmo1,1,62,36,1.3746844914757883
11,Myo1b,1,62,36,-1.5296928449187677
11,Pdzd2,1,62,36,-0.3654678886813558
11,Lamb1,1,62,36,-2.493767499746412
11,Rbpms2,1,62,36,-2.821163183407217
11,Nell2,1,62,36,-1.522627312456664
11,Plch2,1,62,36,-2.534218028869101
11,Lrrc7,1,62,36,0.3391655496652968
11,Calb2,1,62,36,-3.1287582839401917
11,Hpcal1,1,62,36,-2.5525586601887174
11,Rxrg,1,62,36,-2.499709335035264
11,Kcnj5,1,62,36,-1.7240883640289515
11,Alcam,1,62,36,-0.7197514872643316
11,Nfe2l2,1,62,36,-0.1934664772956225
11,Ptn,1,62,36,-0.9106068470495492
11,Bcl11b,1,62,36,-1.0467127357321764
11,Aldh2,1,62,36,-0.9011109187989481
11,Klc3,1,62,36,-0.6666079611258926
11,Crtac1,1,62,36,-2.8538923447414235
11,Neurod1,1,62,36,0.0
11,Dpysl4,1,62,36,-0.007299817166599887
11,Gnai1,1,62,36,0.3205258645903717
11,Chrnb2,1,62,36,-2.143334328434577
11,Dlgap1,1,62,36,1.4395514478661813
11,Dtx3l,1,62,36,1.8815897674487623
11,Lpar1,1,62,36,0.0
11,Pdlim5,1,62,36,2.6712067695710213
11,Etl4,1,62,36,-0.10220965996020803
11,Fgf18,1,62,36,0.0
11,Man1a2,1,62,36,1.8360631416706754
11,Igfbp5,1,62,36,3.5532665234459526
11,Il1rapl2,1,62,36,0.0
11,Irx1,1,62,36,0.0
11,Slc16a2,1,62,36,0.0
11,Ostf1,1,62,36,-1.086258094652207
11,Ksr1,1,62,36,0.27243360742148903
11,Slc7a8,1,62,36,-0.9870684998540415
11,Kcnc4,1,62,36,-2.137994026586052
11,Tmem200a,1,62,36,-0.0842460570640835
11,Srpx2,1,62,36,2.6712067695710213
11,Tgfbr3,1,62,36,2.6712067695710213
11,Slc44a5,1,62,36,0.0
11,Sdk1,1,62,36,-0.7418117996723321
11,Cav2,1,62,36,-0.5329348965762146
11,Tmem144,1,62,36,0.5869279834947148
11,Rbms3,1,62,36,0.47995664335104404
11,Hfe,1,62,36,1.883961472110208
11,Brinp1,1,62,36,-0.32773003298374714
11,Vegfc,1,62,36,-1.2946617839540475
11,Itga7,1,62,36,0.5869279834947148
11,Shroom3,1,62,36,1.8815897674487623
11,Ddx60,1,62,36,2.6712067695710213
11,Kbtbd11,1,62,36,1.0821603750918003
12,Opn4,1,182,95,-0.32669617861949796
12,Rasgrp1,1,182,95,-0.09008483540495626
12,Prkcq,1,182,95,-0.4406009318756422
12,Gldn,1,182,95,1.0915813211904828
12,Ndnf,1,182,95,-2.476265046416983
12,Ctxn3,1,182,95,-0.5835691614426946
12,Gdf6,1,182,95,0.519996008982178
12,Eomes,1,182,95,-0.41543009884796267
12,Ifitm10,1,182,95,1.8439322676720988
12,Igf1,1,182,95,1.8365895084468633
12,Cd24a,1,182,95,2.1905198653772358
12,Man1a,1,182,95,1.0869828927639957
12,Vat1l,1,182,95,-0.27524959188250264
12,Tbx20,1,182,95,-0.9870154110562676
12,Ptprt,1,182,95,2.6826177393123425
12,Tmem255b,1,182,95,0.9605969408578202
12,Dmrtb1,1,182,95,-0.7776524508484204
12,Parm1,1,182,95,-2.832060898931706
12,Dgkg,1,182,95,1.9614805649802218
12,Prph,1,182,95,0.6603130866647742
12,Plekha2,1,182,95,1.0915813211904828
12,Nppb,1,182,95,1.532182253066125
12,Vim,1,182,95,4.094570052066955
12,Enpp2,1,182,95,-4.123483927635716
12,Igfbp2,1,182,95,0.054065922708986136
12,Rgs10,1,182,95,-1.6415817535437522
12,Mgll,1,182,95,-2.7783739288279437
12,Phgdh,1,182,95,2.999291178272003
12,Mei4,1,182,95,0.914846205977704
12,Lmo1,1,182,95,0.41728679412660785
12,Myo1b,1,182,95,-1.1869198750836834
12,Pdzd2,1,182,95,-0.5554997174504903
12,Lamb1,1,182,95,-1.0808858229349685
12,Rbpms2,1,182,95,-2.51566822481678
12,Nell2,1,182,95,-1.8576839613069511
12,Plch2,1,182,95,-1.8145028618158376
12,Lrrc7,1,182,95,1.1756449710422352
12,Calb2,1,182,95,-1.6883669898550764
12,Hpcal1,1,182,95,-1.5584098126938937
12,Rxrg,1,182,95,-1.5774211633800386
12,Kcnj5,1,182,95,-2.591301674569591
12,Alcam,1,182,95,-1.3006824456348687
12,Nfe2l2,1,182,95,1.117503444292208
12,Ptn,1,182,95,-0.8851021582082472
12,Bcl11b,1,182,95,-0.4574797997887545
12,Aldh2,1,182,95,-0.15869560053145104
12,Klc3,1,182,95,-1.1225627579842694
12,Crtac1,1,182,95,-2.1865952689444184
12,Neurod1,1,182,95,0.0
12,Dpysl4,1,182,95,-0.5077252812880282
12,Gnai1,1,182,95,-0.7678617749990231
12,Chrnb2,1,182,95,-2.6290425466115006
12,Dlgap1,1,182,95,0.20344594332160515
12,Dtx3l,1,182,95,2.0780789327590496
12,Lpar1,1,182,95,0.519996008982178
12,Pdlim5,1,182,95,-0.3195743268961363
12,Etl4,1,182,95,0.2618526683560689
12,Fgf18,1,182,95,-0.7776524508484204
12,Man1a2,1,182,95,0.9899849102509526
12,Igfbp5,1,182,95,2.3078788123633527
12,Il1rapl2,1,182,95,0.9605969408578202
12,Irx1,1,182,95,-0.4406009318756422
12,Slc16a2,1,182,95,0.0
12,Ostf1,1,182,95,0.4998042566469465
12,Ksr1,1,182,95,-0.14978939556453064
12,Slc7a8,1,182,95,-0.41011319512344535
12,Kcnc4,1,182,95,-2.1943962405792723
12,Tmem200a,1,182,95,0.0
12,Srpx2,1,182,95,0.0
12,Tgfbr3,1,182,95,0.9063841279021956
12,Slc44a5,1,182,95,2.518679864634692
12,Sdk1,1,182,95,1.0237430748883125
12,Cav2,1,182,95,0.56254644399572
12,Tmem144,1,182,95,2.152669477706871
12,Rbms3,1,182,95,0.4700424186058276
12,Hfe,1,182,95,2.0484315637835975
12,Brinp1,1,182,95,-0.41754968303067397
12,Vegfc,1,182,95,-1.2801712677539565
12,Itga7,1,182,95,0.4623680240615917
12,Shroom3,1,182,95,0.4815004768033486
12,Ddx60,1,182,95,0.9605969408578202
12,Kbtbd11,1,182,95,-0.008621788606755665
13,Opn4,1,94,67,0.552813469954595
13,Rasgrp1,1,94,67,0.0
13,Prkcq,1,94,67,0.0
13,Gldn,1,94,67,2.1075056334043802
13,Ndnf,1,94,67,0.2907979036539192
13,Ctxn3,1,94,67,-1.9036052500629848
13,Gdf6,1,94,67,1.4085639462592423
13,Eomes,1,94,67,-2.2855267218783797
13,Ifitm10,1,94,67,1.546129888070722
13,Igf1,1,94,67,2.095229836531184
13,Cd24a,1,94,67,5.056823151736955
13,Man1a,1,94,67,1.9522278465635505
13,Vat1l,1,94,67,-4.278598018551788
13,Tbx20,1,94,67,-2.768317965205886
13,Ptprt,1,94,67,1.3748926811762956
13,Tmem255b,1,94,67,0.0
13,Dmrtb1,1,94,67,0.0
13,Parm1,1,94,67,-2.134611068226346
13,Dgkg,1,94,67,-0.9773569980625303
13,Prph,1,94,67,-0.557336873547754
13,Plekha2,1,94,67,0.0
13,Nppb,1,94,67,0.0
13,Vim,1,94,67,4.182485440802568
13,Enpp2,1,94,67,-0.9773569980625303
13,Igfbp2,1,94,67,-0.9773569980625303
13,Rgs10,1,94,67,-2.9575453301744217
13,Mgll,1,94,67,-3.7751707685551805
13,Phgdh,1,94,67,4.113743362256956
13,Mei4,1,94,67,0.6174246325960251
13,Lmo1,1,94,67,0.1644583252614149
13,Myo1b,1,94,67,-0.892901593876716
13,Pdzd2,1,94,67,-0.2678705152796006
13,Lamb1,1,94,67,-0.346754524559608
13,Rbpms2,1,94,67,-3.045987274965185
13,Nell2,1,94,67,-2.0034893496997404
13,Plch2,1,94,67,-3.4024225644684947
13,Lrrc7,1,94,67,0.6141784332734117
13,Calb2,1,94,67,-3.7444803664992
13,Hpcal1,1,94,67,-2.107851216552876
13,Rxrg,1,94,67,-3.012651216168973
13,Kcnj5,1,94,67,-2.2497917617729346
13,Alcam,1,94,67,-0.7705467810723716
13,Nfe2l2,1,94,67,0.38051241297773064
13,Ptn,1,94,67,-0.8569406168068046
13,Bcl11b,1,94,67,-3.5915877903594797
13,Aldh2,1,94,67,-1.4045314797043265
13,Klc3,1,94,67,-0.9317066204766249
13,Crtac1,1,94,67,-3.8248631846891294
13,Neurod1,1,94,67,0.0
13,Dpysl4,1,94,67,-0.9372190107203258
13,Gnai1,1,94,67,-1.163096430748773
13,Chrnb2,1,94,67,-1.5500025587763813
13,Dlgap1,1,94,67,1.1750702901371008
13,Dtx3l,1,94,67,3.213135571546063
13,Lpar1,1,94,67,-0.9773569980625303
13,Pdlim5,1,94,67,1.4085639462592423
13,Etl4,1,94,67,-3.957248588258451
13,Fgf18,1,94,67,0.0
13,Man1a2,1,94,67,0.7294283165051239
13,Igfbp5,1,94,67,-2.7182881917665274
13,Il1rapl2,1,94,67,0.0
13,Irx1,1,94,67,-0.9773569980625303
13,Slc16a2,1,94,67,-0.9773569980625303
13,Ostf1,1,94,67,-1.1473134887569643
13,Ksr1,1,94,67,-0.43951865559197545
13,Slc7a8,1,94,67,-1.3104888577453848
13,Kcnc4,1,94,67,-2.592491722937426
13,Tmem200a,1,94,67,0.431206948196712
13,Srpx2,1,94,67,2.1075056334043802
13,Tgfbr3,1,94,67,-0.14612821719054292
13,Slc44a5,1,94,67,2.929584844626081
13,Sdk1,1,94,67,-1.550527512493471
13,Cav2,1,94,67,0.6816879462860523
13,Tmem144,1,94,67,2.929584844626081
13,Rbms3,1,94,67,-0.41118455184949987
13,Hfe,1,94,67,0.0
13,Brinp1,1,94,67,-1.3711876307280901
13,Vegfc,1,94,67,0.0
13,Itga7,1,94,67,1.5989676274697686
13,Shroom3,1,94,67,1.4085639462592423
13,Ddx60,1,94,67,2.576324625532299
13,Kbtbd11,1,94,67,-1.756826387093819
14,Opn4,2,161,61,-0.43140292591110757
14,Rasgrp1,2,161,61,-2.0332140371319083
14,Prkcq,2,161,61,-0.48617920696889555
14,Gldn,2,161,61,0.810611211213398
14,Ndnf,2,161,61,-0.24158142013132977
14,Ctxn3,2,161,61,-4.448819426840442
14,Gdf6,2,161,61,0.0
14,Eomes,2,161,61,-0.08388096490326202
14,Ifitm10,2,161,61,-0.06962034960689811
14,Igf1,2,161,61,0.3705506167301973
14,Cd24a,2,161,61,1.547298625057269
14,Man1a,2,161,61,-1.7448618362273085
14,Vat1l,2,161,61,1.6167279306955642
14,Tbx20,2,161,61,-1.1856672490011841
14,Ptprt,2,161,61,0.810611211213398
14,Tmem255b,2,161,61,0.0
14,Dmrtb1,2,161,61,-1.1856672490011841
14,Parm1,2,161,61,0.7483909909087361
14,Dgkg,2,161,61,-2.510213506017853
14,Prph,2,161,61,-2.048592998009924
14,Plekha2,2,161,61,-0.48617920696889555
14,Nppb,2,161,61,0.810611211213398
14,Vim,2,161,61,2.9918198873670487
14,Enpp2,2,161,61,-1.4734820904106454
14,Igfbp2,2,161,61,-0.022731019669200103
14,Rgs10,2,161,61,-1.598277404364028
14,Mgll,2,161,61,-2.3968384022527705
14,Phgdh,2,161,61,4.490459259503687
14,Mei4,2,161,61,-1.2279699205981827
14,Lmo1,2,161,61,1.0549923912166204
14,Myo1b,2,161,61,-0.9422031470424024
14,Pdzd2,2,161,61,-2.338574217640736
14,Lamb1,2,161,61,-3.699939645212803
14,Rbpms2,2,161,61,-1.9888978074977492
14,Nell2,2,161,61,-1.38088225299779
14,Plch2,2,161,61,-0.9498087617364948
14,Lrrc7,2,161,61,1.3681993835901671
14,Calb2,2,161,61,-1.220298183638735
14,Hpcal1,2,161,61,-1.1481027499046048
14,Rxrg,2,161,61,-0.9489327119829452
14,Kcnj5,2,161,61,-3.5832665578210166
14,Alcam,2,161,61,-1.1568841453699763
14,Nfe2l2,2,161,61,1.0369700061927372
14,Ptn,2,161,61,0.5025161480859399
14,Bcl11b,2,161,61,-3.328441488279841
14,Aldh2,2,161,61,-0.23864807368501983
14,Klc3,2,161,61,-1.905994373912832
14,Crtac1,2,161,61,-3.5284725287040715
14,Neurod1,2,161,61,0.0
14,Dpysl4,2,161,61,-0.4168906989706489
14,Gnai1,2,161,61,-3.7135522761019173
14,Chrnb2,2,161,61,-0.94954062390301
14,Dlgap1,2,161,61,0.33110345606932245
14,Dtx3l,2,161,61,0.3792082853022904
14,Lpar1,2,161,61,-1.2686968233652383
14,Pdlim5,2,161,61,0.03661716283504124
14,Etl4,2,161,61,-1.7113068327691559
14,Fgf18,2,161,61,0.0
14,Man1a2,2,161,61,0.37396138884215446
14,Igfbp5,2,161,61,-1.7679328557114313
14,Il1rapl2,2,161,61,-0.48617920696889555
14,Irx1,2,161,61,0.0
14,Slc16a2,2,161,61,0.810611211213398
14,Ostf1,2,161,61,-2.57260080001173
14,Ksr1,2,161,61,1.06597486342747
14,Slc7a8,2,161,61,-2.5462506744203717
14,Kcnc4,2,161,61,-1.2728657570606088
14,Tmem200a,2,161,61,-1.027598691834139
14,Srpx2,2,161,61,0.0
14,Tgfbr3,2,161,61,-0.09166426482696166
14,Slc44a5,2,161,61,0.810611211213398
14,Sdk1,2,161,61,1.4171131616677968
14,Cav2,2,161,61,1.0265560518615335
14,Tmem144,2,161,61,0.6964867476513688
14,Rbms3,2,161,61,-0.8140182063320287
14,Hfe,2,161,61,3.158050845778294
14,Brinp1,2,161,61,-0.6823544202396628
14,Vegfc,2,161,61,1.388554918947358
14,Itga7,2,161,61,0.0
14,Shroom3,2,161,61,-0.7739940483783567
14,Ddx60,2,161,61,0.810611211213398
14,Kbtbd11,2,161,61,-2.7100236691374198
15,Opn4,1,110,16,-2.2322896482284773
15,Rasgrp1,1,110,16,-0.7988868339938167
15,Prkcq,1,110,16,-0.7988868339938167
15,Gldn,1,110,16,2.6948227682733745
15,Ndnf,1,110,16,1.3847639631392352
15,Ctxn3,1,110,16,-2.0542576026677097
15,Gdf6,1,110,16,0.0
15,Eomes,1,110,16,2.137874668369893
15,Ifitm10,1,110,16,0.25160087087616834
15,Igf1,1,110,16,1.3180431519790639
15,Cd24a,1,110,16,3.1397472820803296
15,Man1a,1,110,16,4.02759613350012
15,Vat1l,1,110,16,2.137874668369893
15,Tbx20,1,110,16,-1.3100588051341393
15,Ptprt,1,110,16,2.779989649070462
15,Tmem255b,1,110,16,0.0
15,Dmrtb1,1,110,16,0.0
15,Parm1,1,110,16,-4.047444411299817
15,Dgkg,1,110,16,2.779989649070462
15,Prph,1,110,16,0.3871021566575985
15,Plekha2,1,110,16,-0.7988868339938167
15,Nppb,1,110,16,-1.3100588051341393
15,Vim,1,110,16,3.7183239116569684
15,Enpp2,1,110,16,2.6948227682733745
15,Igfbp2,1,110,16,0.0
15,Rgs10,1,110,16,-2.236363139387919
15,Mgll,1,110,16,-2.100178163464955
15,Phgdh,1,110,16,4.39404772194406
15,Mei4,1,110,16,-1.0459416862245945
15,Lmo1,1,110,16,1.2699465915755175
15,Myo1b,1,110,16,-1.6732150799332004
15,Pdzd2,1,110,16,-0.15022850334801685
15,Lamb1,1,110,16,-0.939134714442103
15,Rbpms2,1,110,16,-2.0052890258890264
15,Nell2,1,110,16,-1.0097813117137555
15,Plch2,1,110,16,-0.26747108666732444
15,Lrrc7,1,110,16,0.5884714394618316
15,Calb2,1,110,16,-2.2136008699028604
15,Hpcal1,1,110,16,-1.8630617905261397
15,Rxrg,1,110,16,-1.1425131515403004
15,Kcnj5,1,110,16,-0.017626201308566625
15,Alcam,1,110,16,-0.5036626508905577
15,Nfe2l2,1,110,16,-1.0020230345456564
15,Ptn,1,110,16,-0.4218267855153126
15,Bcl11b,1,110,16,-1.1702038878768057
15,Aldh2,1,110,16,0.5780796603470915
15,Klc3,1,110,16,-0.650265148242668
15,Crtac1,1,110,16,-3.3024572119470954
15,Neurod1,1,110,16,0.0
