mouse,human,atlas_effect,control_effect,auc,p,q,min_batch_loo_effect,max_batch_loo_effect
Elovl4,ELOVL4,-0.33395503700638507,-0.6305377645896186,0.2706766917293233,0.058140365266868194,0.2045259022568979,-0.3596391332690807,-0.30233742095030003
Ahctf1,AHCTF1,0.07864514793740085,-0.19398794471723946,0.6353383458646616,0.26625434866894726,0.4851215041245468,0.05470930204316371,0.12074896061519436
Emc7,EMC7,-0.0768288874323364,-0.025355887203771132,0.4398496240601504,0.6273904009638147,0.7880480643685163,-0.09736144365017996,-0.05539352965101685
Emd,EMD,-0.051598931344757126,0.1798249720957923,0.5225563909774437,0.8632489890081102,0.9285080853458766,-0.08623365647320469,-0.03339907031748357
Fbxo5,FBXO5,0.07923098877421353,-0.2651862999950604,0.5639097744360902,0.6053519967912697,0.7723528046791971,-0.10079897741973509,0.3425334540143361
Mmrn2,MMRN2,0.07814448837361354,0.2293123112695381,0.6015037593984962,0.4065432168186841,0.62057554221334,-0.13223627889065104,0.2506226442828159
Scfd1,SCFD1,-0.27252638847414445,-0.06805514493572407,0.31954887218045114,0.1368760019470291,0.3284847584328251,-0.31150863780139204,-0.25142311367227155
Opn3,OPN3,0.5956413479700808,1.0181689149764392,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.4112279793337321,0.7754412417570551
Cd164,CD164,0.2604197311443972,0.08441306871262366,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.23992341550516905,0.28305718172480354
Pdlim5,PDLIM5,1.8407545661793132,1.2232278575967659,0.9135338345864662,0.0006055007757643453,0.048389690020241065,1.7380654576393222,1.9199616116870848
Lrp4,LRP4,0.018369454027714838,0.37697490419791646,0.48872180451127817,0.9375967116341638,0.9668560310444072,-0.12247642223598265,0.1069098173755112
Pdlim7,PDLIM7,-0.3077660657145076,-0.2322257215495993,0.31203007518796994,0.12110349342230141,0.3088844297861805,-0.3287494414477612,-0.29073997127431017
Eno2,ENO2,0.25546025232988967,0.08613285932864834,0.5676691729323309,0.5836673142120434,0.7567889752071411,0.19199462323001804,0.3595980616698693
Ensa,ENSA,-0.15348541128470483,-0.07357818375501424,0.37969924812030076,0.3239052476775729,0.5410045926889205,-0.22084172438143668,-0.07469061188653381
Entpd2,ENTPD2,-0.2586121812252551,-0.03304429083415705,0.46616541353383456,0.7900937911896396,0.8889450542759227,-0.46706510873607465,0.04376777313194369
Eomes,EOMES,4.359794721473674,4.376343577486154,0.8421052631578947,0.004593749314525572,0.0684301036031075,4.296557421789529,4.39546271164029
Ptger1,PTGER1,-0.0025493300938412844,-0.17262108406080534,0.4849624060150376,0.9125601417502616,0.9552267683053416,-0.07010051312009613,0.052313258019257514
Ptger2,PTGER2,-0.2002777283305079,-0.309337125159713,0.4774436090225564,0.8594576401889433,0.9285080853458766,-0.2283219377068668,-0.1759633447250249
Ep300,EP300,0.26903474780744574,0.10550242721950376,0.8233082706766918,0.0074163582174797986,0.0791149044231441,0.23952317310736593,0.28951090743268004
Ptger4,PTGER4,0.07630091283922569,0.11612129829608098,0.5037593984962406,0.9874386524799499,0.9935561496853218,0.009412074911822832,0.17288448573158022
Epb41l4a,EPB41L4A,0.38851941615125973,0.5441205708286194,0.5413533834586466,0.74229062170785,0.864599432042442,0.37794560732698335,0.3997642173071232
Dmtn,DMTN,-0.07898916095876807,-0.014935329321086321,0.34962406015037595,0.21608889627253147,0.42921872354044177,-0.0810125464820235,-0.0760723382170232
Epha3,EPHA3,0.4080165647389572,0.37719117958558523,0.6522556390977443,0.20784358675044368,0.42176690051157445,0.35584500919316897,0.44157927941052133
Ephb2,EPHB2,0.48573679464932784,0.7493434607826313,0.793233082706767,0.015223595716467662,0.10374151345773479,0.4376234134838848,0.5244665196272713
Ephx1,EPHX1,0.9937082803181118,1.4575205296712785,0.7951127819548872,0.014575654349201425,0.10374151345773479,0.7065334785317396,1.1621600856681136
Epn1,EPN1,-0.11213399430312698,-0.09278148237141526,0.23308270676691728,0.027258119924963804,0.13726147044270548,-0.20525125100786568,-0.05895085236570008
Eps8,EPS8,1.1105781102677792,0.7717145481482608,0.793233082706767,0.015210180339158798,0.10374151345773479,0.9552136841050044,1.243706335563629
Eps8l1,EPS8L1,0.10784346408586587,-0.21681445486576068,0.5864661654135338,0.481048323333079,0.6825239739973527,-0.02100726484544224,0.2507500258885107
Erh,ERH,-0.08889158803380859,-0.051451019020706035,0.5225563909774437,0.8632489890081102,0.9285080853458766,-0.1447390832757547,-0.013543406689168869
Etv1,ETV1,1.1968735181385355,1.4441216812796298,0.731203007518797,0.05541555889360084,0.2014111217971454,1.0982750805670478,1.3847030879932085
Erbb4,ERBB4,0.4784566977869713,0.43394463686329077,0.6334586466165414,0.26576125893654934,0.4851215041245468,0.3494480099917908,0.6518531251102958
Etf1,ETF1,0.09326501516378904,-0.1829054443181901,0.7481203007518797,0.04024555166296232,0.16785009952338542,0.0720870115554586,0.11166289796005735
Ergic2,ERGIC2,-0.14643148179107435,-0.014054098632408696,0.24060150375939848,0.03193935772365684,0.14888592922183774,-0.21337188852851874,-0.0588762192051151
Mapk3,MAPK3,0.34870243050936267,0.091497039112582,0.6954887218045113,0.10678990056200999,0.2870605052652442,0.26083309799400833,0.4186687558210558
Mapk1,MAPK1,0.1348237772911629,-0.07973525846522733,0.6917293233082706,0.11376952397177288,0.2980745515460313,0.07109783540946424,0.17749648135638907
Mapk6,MAPK6,-0.13757973117908584,-0.15986746568987087,0.37593984962406013,0.308782142873852,0.5268542245276585,-0.25844209594537837,-0.040481185314305
Mapk4,MAPK4,-0.07269684406561483,0.009066827397350652,0.5112781954887218,0.9375967116341638,0.9668560310444072,-0.162069431326479,0.08590583755409242
Mapk7,MAPK7,-0.3132067431217256,0.33951289079095215,0.3308270676691729,0.16344544596679556,0.3656895404653725,-0.47436204010207694,-0.10390724035246812
Mapk12,MAPK12,-0.35484061631692665,-0.05234719908538654,0.3383458646616541,0.18320740145534176,0.39177550581173887,-0.40180257549099885,-0.3083422833376961
Pdia3,PDIA3,0.06666857560331074,-0.05096098941615512,0.5451127819548872,0.7187440727245344,0.8494870421439498,0.03591895304590853,0.10710902343777828
Esrra,ESRRA,0.3753285471068786,0.3362852476922038,0.6390977443609023,0.25301944346559635,0.47068190607382504,0.2275601183202447,0.4624618303253287
Esrrb,ESRRB,0.12846361137873546,0.11771271531419436,0.5526315789473685,0.6602273499591871,0.8162584980843658,0.06116195443855682,0.17286650291477945
Esrrg,ESRRG,1.9739760231054517,1.8480056387603532,0.7669172932330827,0.027258119924963804,0.13726147044270548,1.8461112693902524,2.094795995100485
Errfi1,ERRFI1,0.2292344752136195,0.14195211499202642,0.6541353383458647,0.2046867508553436,0.4155874059813366,0.15756715295015944,0.31292217041389403
Esam,ESAM,0.2816847347284075,-0.33387606412543014,0.6541353383458647,0.2046867508553436,0.4155874059813366,0.17179013908731733,0.4467635179077041
Mycbp2,MYCBP2,0.2923687500310015,0.028524199433713093,0.8533834586466166,0.003410655200391685,0.06317347915949376,0.2517765162132388,0.33854053249148564
Hlcs,HLCS,0.3179919126620554,0.4098078748436049,0.5864661654135338,0.481048323333079,0.6825239739973527,0.20305319251832143,0.508589010155204
Esyt1,ESYT1,0.8541986244112834,0.3473408120032513,0.7593984962406015,0.03193935772365684,0.14888592922183774,0.8183004780193626,0.8766769190976929
Etaa1,ETAA1,-0.012023690901078687,-0.2407801056441845,0.42105263157894735,0.520883048117011,0.7114764295485994,-0.20127165712701744,0.14951211779952045
Supt5,SUPT5H,0.1133742816538792,-0.23624859520762165,0.7293233082706767,0.058140365266868194,0.2045259022568979,0.07853951300881334,0.16563205284378668
Rsu1,RSU1,0.08241056576865535,0.25745671660262115,0.5601503759398496,0.6273904009638147,0.7880480643685163,0.01568469444197973,0.17903246430123865
Dusp6,DUSP6,-0.8308696631005354,-1.0752436822730038,0.2518796992481203,0.04024555166296232,0.16785009952338542,-0.8930005377510117,-0.7642460803293716
P2rx4,P2RX4,-0.10984123587728511,-0.35540156759981034,0.36466165413533835,0.26625434866894726,0.4851215041245468,-0.2520671880111296,0.11806847066050441
Mtch2,MTCH2,-0.12949075428121937,-0.14898172092368345,0.2518796992481203,0.04024555166296232,0.16785009952338542,-0.14056577004456994,-0.11477398063772082
Ctsd,CTSD,0.13406986848684532,0.09438917331495489,0.7030075187969925,0.09385111744605337,0.26651999256419273,0.09354134727815477,0.18264370125286078
Six4,SIX4,-0.17015166199384102,-0.5422776181540245,0.424812030075188,0.5414190808064263,0.7260307015880628,-0.29381880064556376,0.04246854638354303
Snap25,SNAP25,-0.4910227514260832,-0.4578739456940344,0.08646616541353383,0.0006055007757643453,0.048389690020241065,-0.5062232412693479,-0.4829440481412366
Nras,NRAS,0.3426319193591194,-0.0045690064518404405,0.8458646616541353,0.004164244190646533,0.06672947398182372,0.2945030129916102,0.41283027732171096
Mapk14,MAPK14,-0.17074949755005253,-0.49809374248407057,0.3458646616541353,0.2046867508553436,0.4155874059813366,-0.1942433176471834,-0.15427120746792689
Rarg,RARG,-0.5662943301736658,-0.27951400426918505,0.17293233082706766,0.006751426870487882,0.07710295165284167,-0.7689983094621298,-0.17682815703675403
Wnt10a,WNT10A,-0.04818419297263321,-0.2075253909209509,0.5789473684210527,0.5208281191993661,0.7114764295485994,-0.23984823378370146,0.1489000393354185
Tnc,TNC,0.3798572689141506,-0.2546282003315786,0.7631578947368421,0.029513653749036774,0.14353409033646158,0.15327031328893526,0.5152998046925119
Mid1ip1,MID1IP1,-0.17175106963372588,-0.16114174207607412,0.39849624060150374,0.40660505129530145,0.62057554221334,-0.18560323514066823,-0.14639301645685698
Rxra,RXRA,0.5003108025192162,0.7835255926907494,0.6954887218045113,0.10678990056200999,0.2870605052652442,0.4589225315656167,0.5223908936896526
Rxrb,RXRB,0.1755314647393016,0.05154158130865483,0.8421052631578947,0.004595091566150115,0.0684301036031075,0.018719288453694638,0.2848888517624193
Pcmt1,PCMT1,-0.06532840617177271,0.01651027082841594,0.41729323308270677,0.5007557286630573,0.6969396552570326,-0.08712347529183084,-0.05323508651037123
Hspa1a,HSPA1A,-0.30815179677684323,-1.0334477618361575,0.41729323308270677,0.5007557286630573,0.6969396552570326,-0.40548785122503794,-0.24306160165952662
Hspa1b,HSPA1B,0.3933257843234801,-0.20273282279876534,0.7593984962406015,0.03193935772365684,0.14888592922183774,0.22720687976816523,0.5699206471653497
Hes7,HES7,-0.3247744449050731,-0.0022617539089777594,0.4266917293233083,0.5517055193200009,0.7394694522122992,-0.38057816575583336,-0.2936093494583938
Mxi1,MXI1,0.3748669843002217,0.6832458526844372,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.36334645469689164,0.3841735795359398
Mef2a,MEF2A,-0.12865584499507232,-0.39212066103680066,0.38721804511278196,0.3555738985646425,0.5727437082590845,-0.19155704219444214,-0.07415267052744934
Mef2d,MEF2D,0.6554924903858126,0.587317126760011,0.8157894736842105,0.008924999678694952,0.08334725870513707,0.6010524685749932,0.7014050610947322
Pes1,PES1,-0.2319021548432394,0.0750279721758309,0.15789473684210525,0.004595091566150115,0.0684301036031075,-0.30891432843500066,-0.09724156971907583
Jak1,JAK1,-0.02709659628217409,-0.12020133869152083,0.5112781954887218,0.9375967116341638,0.9668560310444072,-0.06612131635926843,0.027637600689714326
Ina,INA,0.17524627263031434,0.04222541662818813,0.5864661654135338,0.481048323333079,0.6825239739973527,0.08162937506862455,0.23530081926413082
Rara,RARA,0.6794497091002558,1.222761814918265,0.9060150375939849,0.0007612701107166174,0.048389690020241065,0.5506036029411012,0.7867047608552102
Mdm2,MDM2,-0.27769564385532863,-0.6014568889247114,0.18045112781954886,0.008139444010466958,0.08131435612961131,-0.3735678543240395,-0.11669577053518321
Ntn1,NTN1,0.5120250387798473,0.23720712421498338,0.6954887218045113,0.08319960271225825,0.2510825081581228,0.38583465297108954,0.6733825709425684
Htt,HTT,0.21791210175965414,-0.02248779468843054,0.7105263157894737,0.082200871584331,0.24813554992578185,0.14523737545278426,0.26284494517044976
Etv4,ETV4,-0.32274431977956364,-0.07689876656596206,0.33458646616541354,0.17305908022975658,0.37756870299074957,-0.39175414014420884,-0.279440250354294
Egr1,EGR1,0.9526339544133329,0.4117052612336458,0.7518796992481203,0.03729353091148002,0.16088507020097348,0.8429285125902508,1.052662723043916
Vegfa,VEGFA,0.2812259500003691,-0.3004567824449347,0.6616541353383458,0.18320740145534176,0.39177550581173887,0.24639997837074912,0.33200512689395545
Tbx5,TBX5,0.3520935657964468,0.6194856628127313,0.6240601503759399,0.30876620726725323,0.5268542245276585,0.17921183026431597,0.665750105806737
Timp2,TIMP2,0.6859640530033735,0.5293807107085033,0.7744360902255639,0.023181259199553498,0.1264216230467837,0.6530636207185045,0.7208382506804938
Prkab1,PRKAB1,-0.42376390299308664,-0.3884030379851322,0.15413533834586465,0.004164244190646533,0.06672947398182372,-0.4768131163116367,-0.38452486091166893
Hcfc1,HCFC1,0.2749020743311723,0.2638260608023124,0.7857142857142857,0.018060127621531002,0.11138242153775801,0.23657652479875502,0.29836485996678874
Tmpo,TMPO,-0.013590625567734271,0.018944222697292012,0.4774436090225564,0.8632489890081102,0.9285080853458766,-0.044102177340121784,0.005944459828914006
Spns1,SPNS1,-0.3101478657707881,-0.2027559416089577,0.12781954887218044,0.002037858542737,0.055379177770874824,-0.3760116774255904,-0.1922038366826575
Cers2,CERS2,-0.20393504240919924,0.12472240104789067,0.44360902255639095,0.649766343314734,0.8035031320285944,-0.5117832518762784,0.23328342911362743
Parg,PARG,0.10214148443679782,0.014842455553394807,0.6127819548872181,0.3555738985646425,0.5727437082590845,0.06821455504471174,0.15204968508540073
Mbip,MBIP,0.0203660695653598,-0.2312211123554322,0.45112781954887216,0.6954615729451195,0.8352269148627999,-0.02019235957977994,0.06637059864342731
Cbfa2t3,CBFA2T3,0.1600742744156327,0.21604956233113115,0.5714285714285714,0.5623515890563371,0.7410222862399987,0.12635203373713244,0.2035465987927263
Etv5,ETV5,0.08912159675743991,0.4820281684584913,0.5263157894736842,0.83870035648056,0.9164899991714484,-0.04875275956680447,0.17477113831883662
Eif2s3y,EIF2S3,-0.13331233724113956,-0.4243051717771351,0.24436090225563908,0.03452787486650697,0.1548762387084403,-0.1999685058617109,-0.07355934601945924
Chm,CHM,0.07290441069779519,-0.08866119248740745,0.5526315789473685,0.6724627258209575,0.8196809106945623,-0.009236479324974844,0.1612542166069666
Chml,CHML,0.6205232241538914,0.41847874219181413,0.706766917293233,0.08787037124705742,0.2576592744705656,0.5579791842361779,0.6569804797871681
Evi5,EVI5,0.12660842395320504,-0.28815796127826854,0.6428571428571429,0.24024987870349757,0.4565074677168024,0.10401271423316061,0.16685930882741218
Evpl,EVPL,-0.5659489151115864,-0.44120841972848335,0.2932330827067669,0.08787037124705742,0.2576592744705656,-0.8567593795567385,-0.37523960495402675
Rho,RHO,0.17334321404294473,-0.3550679412575861,0.5827067669172933,0.5007557286630573,0.6969396552570326,-0.024485062765344123,0.3058629441383047
Exosc4,EXOSC4,-0.27406756178792513,0.04468215555011845,0.2593984962406015,0.04674679827048352,0.18060013486095827,-0.3230160207914565,-0.24783088935511888
Eny2,ENY2,0.07814428822904862,-0.04940068621928706,0.5827067669172933,0.5007557286630573,0.6969396552570326,0.04808203114222298,0.12509040459018195
Ezh2,EZH2,0.27725375866173874,0.22234313396104444,0.6654135338345865,0.173115706689554,0.37756870299074957,0.20330512393843092,0.36023948826335106
Ubald1,UBALD1,-0.16093268395007243,0.19545247832758506,0.3458646616541353,0.2046867508553436,0.4155874059813366,-0.17366853292737172,-0.1482168890587925
F11r,F11R,-0.2474849681903955,-0.3900336412948334,0.40225563909774437,0.41890837813434045,0.6352770355234643,-0.35106371136566056,-0.12858766355830348
Idh3g,IDH3G,-0.30340948230296405,-0.28003239225125487,0.14661654135338345,0.003410655200391685,0.06317347915949376,-0.3395507548187737,-0.24291683314584844
Banf1,BANF1,-0.27816902312870706,-0.3460106767234121,0.23308270676691728,0.027258119924963804,0.13726147044270548,-0.28848499106184367,-0.25984546124201024
Picalm,PICALM,0.37921503462533046,0.14884941492992532,0.7669172932330827,0.027258119924963804,0.13726147044270548,0.2751320986028105,0.44608635782902883
Tnrc6b,TNRC6B,0.1561327330223765,-0.11945706999354844,0.7481203007518797,0.04024555166296232,0.16785009952338542,0.10484974076904408,0.20226253671235028
Vps41,VPS41,0.022024230144784163,0.0515010595292571,0.5300751879699248,0.8143077020295144,0.9035369286675586,0.007950429030432637,0.04468453962463226
Rilpl2,RILPL2,-0.0381600434099747,-0.6719504585591052,0.48872180451127817,0.9375967116341638,0.9668560310444072,-0.19710961556751494,0.2669800708846428
Kctd15,KCTD15,-0.04495907957464906,0.08765460754285614,0.5,1.0,1.0,-0.07849783244685193,-0.0015862148430518808
Seh1l,SEH1L,-0.23489314933258143,-0.25561213586706444,0.22932330827067668,0.025148256323276677,0.13143700274903006,-0.28184772603392005,-0.1569531094899972
Ckap2l,CKAP2L,-0.4310906643282363,-0.3792011824634417,0.2819548872180451,0.07171448396823545,0.2297582994518827,-0.556308490767548,-0.3156797989043042
Sgcb,SGCB,-0.2280915475198393,-0.3713992969121813,0.2669172932330827,0.05411006549598153,0.19685841092007092,-0.246981191367877,-0.20927737822990267
Tubgcp5,TUBGCP5,0.15833127729000207,-0.1783847210323657,0.6278195488721805,0.2941334202696758,0.5130682759631437,0.14910779162052634,0.16565955522913445
Tm9sf1,TM9SF1,0.07664473916495607,0.13348354204078428,0.5225563909774437,0.8632489890081102,0.9285080853458766,-0.12263243842311167,0.35528358469221377
Narf,NARF,-0.1975721569854656,-0.36539365972535975,0.20300751879699247,0.0139584042760013,0.10000090914602856,-0.21793228095952344,-0.17518266052581222
Mfap2,MFAP2,0.307289290527473,0.4333932083544912,0.6203007518796992,0.32358629139567974,0.5410045926889205,0.24910731234474637,0.35320026652798087
Senp3,SENP3,-0.02213501082256375,0.23545062340928968,0.41353383458646614,0.481048323333079,0.6825239739973527,-0.058113348678302756,0.0008149315645278321
Slmap,SLMAP,-0.009742725409830122,-0.27473984144908314,0.4849624060150376,0.9127209303746625,0.9552267683053416,-0.08227455049212473,0.06215839629948583
Map4k4,MAP4K4,0.4742420285753868,0.4764101890215535,0.8571428571428571,0.0030824534909078462,0.06082671915185465,0.40797773828398487,0.5164402186360899
Rbm7,RBM7,-0.30010477996798013,-0.2211618745145154,0.3157894736842105,0.12880224523357667,0.31904907452069586,-0.37228232179715537,-0.21514887553417417
Tada3,TADA3,-0.13458038922750504,0.034719038044896955,0.34210526315789475,0.19372857407322464,0.40211009920532353,-0.14144557420948534,-0.12677236852650786
Ostm1,OSTM1,0.07324032557708993,-0.01790794977004051,0.5451127819548872,0.7187440727245344,0.8494870421439498,0.06025740706954075,0.09183075775370853
Hmgn3,HMGN3,0.08062520771842951,0.008083716073437941,0.6052631578947368,0.38912837885385465,0.60455902954774,0.07420816573379962,0.08406439436869206
Paxip1,PAXIP1,0.10783756983737725,-0.3068082056501096,0.5526315789473685,0.6724627258209575,0.8196809106945623,0.03355747098219375,0.21177878628192293
Med31,MED31,-0.0683657726437108,-0.12041610040799533,0.34962406015037595,0.21608889627253147,0.42921872354044177,-0.07402634365845806,-0.06317263100439607
Tnfrsf19,TNFRSF19,-0.20739052110160971,0.24993682644642334,0.37593984962406013,0.30871839426100145,0.5268542245276585,-0.4540361281120522,0.019397514259360427
Zdhhc6,ZDHHC6,0.09114944349791987,-0.029164336310543604,0.6052631578947368,0.38912837885385465,0.60455902954774,0.02096770877632359,0.14882569009051316
Trpc4ap,TRPC4AP,0.1576843513203885,0.2155040550997338,0.6766917293233082,0.14533473101499367,0.3405168052667221,0.14355795125084736,0.17659953742961498
Prpf38a,PRPF38A,-0.2820130382584978,0.12191741937112788,0.23684210526315788,0.029519008461173987,0.14353409033646158,-0.3870453929628628,-0.12745507845943305
Etfdh,ETFDH,0.21391480473769064,0.43476758473176513,0.7406015037593985,0.04674679827048352,0.18060013486095827,0.20544606363565698,0.22102276212854965
Taf6l,TAF6L,-0.13322774313998575,0.12870604883403036,0.39473684210526316,0.38912837885385465,0.60455902954774,-0.19836041703400076,-0.02930767380616528
Nol10,NOL10,0.014383839082004801,-0.4308048534136173,0.5338345864661654,0.7900937911896396,0.8889450542759227,-0.11329967250495132,0.14528592741222335
AW209491,C7orf25,-0.20756641096171524,-0.4738688103292832,0.42857142857142855,0.5623515890563371,0.7410222862399987,-0.2910286711026817,-0.13167751722804777
Arpc4,ARPC4,-0.06902156433017925,0.03137667296427171,0.40601503759398494,0.4429328101581169,0.6505084229659445,-0.10546171133641913,-0.05057236204253801
Haus8,HAUS8,-0.27854111791886815,0.24350363860241053,0.22556390977443608,0.023181259199553498,0.1264216230467837,-0.3424692434629053,-0.16949067686908137
Slc25a11,SLC25A11,-0.06584973767171665,-0.006683582374095387,0.37218045112781956,0.2941334202696758,0.5130682759631437,-0.09799561832465375,-0.04958605166686514
Ptcd3,PTCD3,0.024158204906893133,-0.1617600393061216,0.575187969924812,0.5414190808064263,0.7260307015880628,-0.0353738958989247,0.11714750915922423
Trmt2a,TRMT2A,0.051018215683878765,0.08551945418627449,0.575187969924812,0.5414190808064263,0.7260307015880628,0.042208308059076494,0.06253778234330198
Prpf39,PRPF39,0.006985230380027296,0.055364492633304785,0.45864661654135336,0.74229062170785,0.864599432042442,-0.06548542265672674,0.13732861411829678
Accs,ACCS,-0.025138603342874433,-0.29378185227499576,0.40977443609022557,0.4617709847601852,0.6669494541298989,-0.04674699293910045,0.005069796808137017
Erlin1,ERLIN1,-0.18970040753584483,0.10078983148952902,0.41729323308270677,0.5007557286630573,0.6969396552570326,-0.3213120161101437,0.05157285107951326
Pten,PTEN,0.1345400320543062,-0.14802737196834848,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.070667773101464,0.1981440651914932
Yif1a,YIF1A,-0.024918337249443034,0.3201156121507269,0.36466165413533835,0.26625434866894726,0.4851215041245468,-0.07184336062343277,0.009491104027885555
Fam110a,FAM110A,-0.07364741641071726,0.21939279826582125,0.39849624060150374,0.40660505129530145,0.62057554221334,-0.18698467721825596,0.015349324016384891
Pacsin3,PACSIN3,-0.09109749288864055,-0.5656515798936961,0.424812030075188,0.5414190808064263,0.7260307015880628,-0.17861888558339345,0.024536319976327103
Patl1,PATL1,0.3152632183063213,0.42105593292401533,0.6992481203007519,0.10015401326620585,0.2757259487725544,0.25252321536882905,0.40496111512273414
Ap1b1,AP1B1,0.18079023311575693,0.22827243404143527,0.5902255639097744,0.4617709847601852,0.6669494541298989,0.10754433885192949,0.2552879882094201
Tns1,TNS1,1.902728422532429,1.7331695725483485,0.8345864661654135,0.005525333064989185,0.07255229426300501,1.6533870740848358,2.0985039127094676
Pcid2,PCID2,-0.2271514548931508,0.03964722492735895,0.2781954887218045,0.06695061263751578,0.22123413980722303,-0.26838279846975954,-0.1821830475115811
Sh2d5,SH2D5,0.1826322703613199,-0.03860102992955561,0.5075187969924813,0.9625335527087988,0.9804411536894276,0.11520168107859607,0.2203669871523397
Slc6a11,SLC6A11,0.06254975551305275,-0.29678261026316655,0.46616541353383456,0.7900937911896396,0.8889450542759227,-0.0298307684076633,0.1726633386669585
Taf15,TAF15,-0.22751418799118994,-0.02110494562937415,0.30451127819548873,0.10678990056200999,0.2870605052652442,-0.23948241902752532,-0.21573923237285353
Nol11,NOL11,-0.2035991814408602,-0.19943947306006393,0.24060150375939848,0.03193935772365684,0.14888592922183774,-0.2720291322539037,-0.15770092786660328
Fam76b,FAM76B,0.08426554851928492,-0.28073278606756435,0.4849624060150376,0.9127209303746625,0.9552267683053416,-0.04789354968671544,0.15999844713737899
Rapgef2,RAPGEF2,0.04839739603117277,0.01918472956479622,0.48120300751879697,0.8879303817619925,0.9427085963782978,0.030880977959093947,0.05830502763938927
Cep350,CEP350,0.1815734115130283,-0.10628071755300539,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.13079088100252534,0.25456954427981326
Prim1,PRIM1,-0.6849520225378227,-0.7040973549466254,0.10526315789473684,0.0010657949453826935,0.048389690020241065,-0.7516855826734523,-0.6467309789990541
Zc3h7a,ZC3H7A,0.1733761077648488,-0.25312030309551936,0.793233082706767,0.015223595716467662,0.10374151345773479,0.12375801171723388,0.208015480956524
Zfp462,ZNF462,0.2270043863602771,0.0032784371964371672,0.650375939849624,0.21608889627253147,0.42921872354044177,0.10066156268703086,0.3887775955096382
St8sia6,ST8SIA6,0.040174633432942475,-0.6480531782233792,0.5112781954887218,0.9375967116341638,0.9668560310444072,-0.10178527954490058,0.19856551725215343
Atf7ip,ATF7IP,0.03349783597006528,-0.20194775834672019,0.5413533834586466,0.74229062170785,0.864599432042442,-0.02767801152923166,0.10927604051881801
Srsf6,SRSF6,0.019647969517546215,0.09281934824040583,0.5526315789473685,0.6724627258209575,0.8196809106945623,-0.020469525296876512,0.03987921670882333
Pomp,POMP,-0.1330570162248943,0.140452339860607,0.24060150375939848,0.03193935772365684,0.14888592922183774,-0.16728643127713916,-0.10871580678296233
Vdac1,VDAC1,-0.07864118066781245,-0.0940193973405119,0.4774436090225564,0.8632489890081102,0.9285080853458766,-0.09060033114934107,-0.06691238221847051
Mrpl39,MRPL39,-0.2538496707611255,0.09242516615385998,0.19172932330827067,0.010702014793461972,0.08880446005065139,-0.3202427635108913,-0.18205586751953984
Ints1,INTS1,0.4013413502598788,0.5996284783490209,0.7142857142857143,0.07683168852350984,0.23837031364418929,0.38517461207008763,0.41275750463581007
Ptpn11,PTPN11,0.3094584161635634,0.03137187504943206,0.8458646616541353,0.004164244190646533,0.06672947398182372,0.22084619881085388,0.36364231742471986
Med6,MED6,-0.43177781399278903,0.004641945648718782,0.21804511278195488,0.01964464300443887,0.11639841788677864,-0.5102238115284452,-0.3047405811529478
Zfp395,ZNF395,0.17438502610855666,0.5100873317697681,0.6278195488721805,0.2941334202696758,0.5130682759631437,0.032407477222574865,0.27373187978559255
Myg1,MYG1,-0.15762933468013873,-0.186374824601101,0.32706766917293234,0.1541881025026154,0.352750290219523,-0.17342945682799904,-0.14938841070540754
C1qbp,C1QBP,0.03413127754404144,0.1685094379501697,0.5902255639097744,0.4617709847601852,0.6669494541298989,-0.03113565939379548,0.10997555580471374
Eif3m,EIF3M,-0.17324745852344403,-0.06718825138534523,0.48872180451127817,0.9375967116341638,0.9668560310444072,-0.2013566028603231,-0.13231271285314605
Boc,BOC,-0.2266844522380888,-0.24725633415337048,0.4041353383458647,0.42666460984247256,0.6383679875861455,-0.2641086079045052,-0.16991691490498623
Ap2b1,AP2B1,0.43712082655502016,0.25074147890333176,0.7857142857142857,0.018060127621531002,0.11138242153775801,0.3529152336873933,0.5213839666473579
Ptpn4,PTPN4,0.033199043650151694,-0.2714363860532929,0.5225563909774437,0.8632489890081102,0.9285080853458766,-0.023131640354531413,0.06530531534194672
Mtus1,MTUS1,0.058034479289723606,0.03639995162032328,0.5451127819548872,0.7187440727245344,0.8494870421439498,-0.07423297823428054,0.16276840598979092
Haus2,HAUS2,0.1840342114092497,0.2716949849964543,0.6954887218045113,0.10678990056200999,0.2870605052652442,0.11220208798456177,0.2882442173807318
2310022B05Rik,C1orf198,-0.23308828715443486,0.2370491258468974,0.41729323308270677,0.5007557286630573,0.6969396552570326,-0.434696026789791,-0.012281887114645285
Khdrbs1,KHDRBS1,0.037281812867581365,-0.13621767645791127,0.4699248120300752,0.8143077020295144,0.9035369286675586,-0.0248059310547184,0.0755233550282961
Hmgb3,HMGB3,-0.44624791897273663,-0.3691917361671786,0.2857142857142857,0.07683168852350984,0.23837031364418929,-0.4964123256614137,-0.4064973789484183
Mrps34,MRPS34,-0.020940641955178307,0.3406519593141777,0.5150375939849624,0.9127209303746625,0.9552267683053416,-0.04401145632526493,-0.0057514906241564745
